Customer ID,Customer Age (Months),Company Newsletter Interaction Count,Product Bug Task Count,Region,Vertical,Subvertical,Status,Customer Level,Year,Quarter,How likely are you to recommend insider to a friend or colleague ,How would you rate the value you gain from our company,How frequently are you using our platform,Please rate the overall quality of our products,Please rate the usability of the panel,Please rate your understanding of our reporting capabilities in the panel,MRR,Total Revenue,Help Ticket Count,Help Ticket Lead Time (hours)
CRM-484400,13,0.0,0.0,Thailand,Real Estate,Real Estate,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1448950,25,0.0,0.0,United Kingdom,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1440200,22,0.0,0.0,United Kingdom,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-613000,20,0.0,0.0,Vietnam,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1468250,2,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1457850,14,0.0,0.0,United Kingdom,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1447450,12,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-513800,47,0.0,133.0,CEE,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,10.0,5.0,4.0,5.0,5.0,2.0,0.0,0.0,33.0,507.0
CRM-937700,16,0.0,0.0,Australia,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-259200,22,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1517550,12,0.0,0.0,Turkey,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,103.0,0.0,3.0,245.0
CRM-803200,6,1.0,0.0,CEE,Retail,Office Products,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,11.0,898.0
CRM-1506350,12,0.0,0.0,Benelux,Retail,Supermarket Chains,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,32.0,457.0
CRM-158350,18,0.0,0.0,Turkey,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1459700,12,0.0,0.0,France,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1444550,21,0.0,0.0,United Kingdom,Retail,Shoes,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,3.0,135.0
CRM-260600,4,0.0,0.0,Turkey,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1437250,4,0.0,0.0,France,Retail,Marketplace,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1455250,24,0.0,401.0,Brazil,Retail,Home and Furniture,Churn,Enterprise,2022.0,1.5,10.0,5.0,4.0,3.75,5.0,4.5,0.0,0.0,78.0,621.0
CRM-1474500,12,0.0,0.0,Turkey,Retail,Animal Products,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,5.0,1014.0
CRM-639850,7,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-998550,6,0.0,0.0,Turkey,Retail,Supermarket Chains,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-640000,12,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,25.0,525.0
CRM-965750,10,0.0,0.0,Indonesia,Other,Other,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1515950,3,0.0,0.0,Turkey,Media and Publishing,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1448800,24,0.0,0.0,CEE,Retail,Sports,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,1277.0
CRM-1484300,3,0.0,0.0,CEE,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,3.0,2584.0
CRM-1480050,12,0.0,0.0,CEE,Retail,Home and Furniture,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,1154.0
CRM-1440950,12,0.0,0.0,France,Retail,Jewelry and Accessories,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-586000,5,0.0,0.0,Australia,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-319550,14,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-319450,14,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-292000,5,0.0,0.0,Russia,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,2.0,1177.0
CRM-515000,3,13.0,0.0,Malaysia,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,84.5,620.0
CRM-155500,21,0.0,0.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,12.0,1199.0
CRM-1486000,3,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,13.0,2584.0
CRM-793100,38,0.0,352.0,Australia,Retail,Cosmetics,Churn,Enterprise,2022.0,1.5,8.5,5.0,3.0,4.0,5.0,5.0,0.0,0.0,2.0,342.0
CRM-1130300,34,0.0,0.0,Australia,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-153500,1,0.0,0.0,Russia,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-330400,57,0.0,278.0,Turkey,Healthcare,Hospital and Dentistry,Churn,Semi-Enterprise,2022.0,2.0,8.0,4.0,3.0,4.5,4.0,2.5,971.0,0.0,7.0,1668.0
CRM-1487950,20,0.0,217.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.5,8.0,4.0,2.5,3.5,3.0,3.0,1759.0,0.0,2.0,241.0
CRM-1488200,19,0.0,0.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,259.0,0.0,1.0,538.0
CRM-1285450,18,0.0,0.0,Hong Kong,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,2.0,2574.0
CRM-156850,11,0.0,0.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1488000,20,0.0,0.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,880.0,0.0,5.0,437.0
CRM-355700,23,0.0,0.0,Turkey,Travel,Hotels and Accommodation,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-460000,38,0.0,0.0,Turkey,B2B Commerce,B2B Commerce,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-602150,6,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-313500,4,0.0,0.0,Japan,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1502350,3,0.0,0.0,CEE,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1502400,3,0.0,0.0,CEE,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1452550,12,0.0,0.0,Russia,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,352.0
CRM-1502450,3,0.0,0.0,CEE,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1502500,3,0.0,0.0,CEE,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1452600,12,0.0,0.0,Russia,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,4.0,119.0
CRM-796500,22,0.0,0.0,Russia,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,247.0
CRM-186350,35,0.0,0.0,CEE,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1072950,29,0.0,0.0,MENA,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,6.0,1839.0
CRM-1414450,28,0.0,0.0,Turkey,Media and Publishing,Newspapers and Magazines,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,26.0,1107.0
CRM-362350,1,0.0,0.0,Turkey,Other,Construction,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1514300,11,0.0,0.0,Turkey,Retail,Kids Fashion,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,703.0,0.0,29.0,277.0
CRM-1456000,24,0.0,0.0,MENA,Retail,Jewelry and Accessories,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,1879.0
CRM-1488250,19,0.0,0.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,630.0,0.0,7.0,528.0
CRM-1473050,4,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-326850,39,0.0,0.0,CEE,Retail,Supermarket Chains,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,6.0,2584.0
CRM-219700,7,0.0,0.0,Turkey,Transportation and Logistics,Transportation and Logistics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-176000,8,0.0,0.0,Vietnam,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1104650,12,0.0,0.0,Vietnam,Media and Publishing,Newspapers and Magazines,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1360450,6,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1492650,9,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,14.0,962.0
CRM-155750,2,0.0,0.0,Turkey,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1194200,12,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1239150,3,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-156500,16,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-470950,16,0.0,0.0,Indonesia,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-460950,9,0.0,0.0,Vietnam,Finance,"Credit, Loans and P2P",Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-287050,2,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-800300,11,0.0,0.0,Korea,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1329600,13,0.0,0.0,Thailand,Finance,"Credit, Loans and P2P",Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1299750,9,0.0,0.0,Turkey,Retail,Consumer Electronics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-183600,44,0.0,0.0,Turkey,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-159100,10,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-245100,14,0.0,0.0,Turkey,Retail,Kids Fashion,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-639700,9,0.0,0.0,MENA,Retail,Entertainment and Ticketing,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1378450,24,0.0,0.0,Malaysia,Finance,Insurance,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1482750,16,0.0,0.0,Turkey,Retail,Sports,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1488050,20,0.0,0.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,880.0,0.0,3.0,628.0
CRM-594050,22,0.0,0.0,Indonesia,Travel,Car Rentals,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1511000,12,0.0,0.0,Malaysia,Retail,Home Appliances,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-343450,9,1.0,0.0,Malaysia,Retail,Home Appliances,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,20.0,890.0
CRM-1029150,24,0.0,0.0,Vietnam,Classifieds,Classifieds,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1476700,2,0.0,0.0,Mexico,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-152100,36,0.0,0.0,CEE,Retail,Entertainment and Ticketing,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-237500,10,0.0,0.0,Japan,Retail,Entertainment and Ticketing,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-545150,15,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-231050,8,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-552450,36,0.0,0.0,Turkey,Retail,Publications,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-153100,5,0.0,0.0,Russia,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-262550,18,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1345100,9,0.0,0.0,Malaysia,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-288100,2,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-158200,69,0.0,355.0,Turkey,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,9.333333333333334,5.0,2.0,5.0,4.333333333333333,1.3333333333333333,0.0,0.0,5.0,1439.0
CRM-1189700,10,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1508450,14,0.0,0.0,Australia,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,308.0,0.0,3.0,345.0
