Customer ID,Customer Age (Months),Company Newsletter Interaction Count,Product Bug Task Count,Region,Vertical,Subvertical,Status,Customer Level,Year,Quarter,How likely are you to recommend insider to a friend or colleague ,How would you rate the value you gain from our company,How frequently are you using our platform,Please rate the overall quality of our products,Please rate the usability of the panel,Please rate your understanding of our reporting capabilities in the panel,MRR,Total Revenue,Help Ticket Count,Help Ticket Lead Time (hours)
CRM-152250,8,0.0,0.0,CEE,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-486200,8,0.0,0.0,Singapore,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-352050,10,0.0,0.0,Malaysia,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-807000,2,0.0,0.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1341800,9,0.0,0.0,Korea,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-991150,15,0.0,0.0,Taiwan,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1449600,3,0.0,0.0,Vietnam,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-836700,12,0.0,0.0,Australia,Finance,Banking,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1461850,15,0.0,0.0,Brazil,Finance,Banking,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-797050,5,0.0,0.0,Japan,Other,Others,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-201800,12,0.0,0.0,Turkey,Retail,Shoes,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-719100,28,0.0,0.0,Russia,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,3.0,161.0
CRM-311000,12,0.0,0.0,Turkey,Healthcare,Pharmaceuticals,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-211950,3,0.0,0.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1463600,27,0.0,454.0,Turkey,Automotive,Automotive,Churn,Semi-Enterprise,2022.0,2.0,6.25,3.75,2.25,3.75,3.75,3.0,1000.0,0.0,2.0,535.0
CRM-418000,19,0.0,0.0,Russia,Retail,Consumer Electronics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1360750,14,0.0,0.0,MENA,Retail,Consumer Electronics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1569900,5,0.0,0.0,Australia,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1455150,13,0.0,0.0,Australia,Retail,Supermarket Chains,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,25.0,197.0
CRM-783350,10,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1489550,17,0.0,0.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,185.0,0.0,2.0,493.0
CRM-698100,6,0.0,0.0,Taiwan,Finance,Banking,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-150600,33,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-295100,2,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-763800,9,0.0,0.0,Japan,Other,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1468150,24,0.0,191.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,1.0,8.0,4.0,4.0,4.0,5.0,3.0,202.0,0.0,0.0,0.0
CRM-1489150,17,0.0,247.0,Indonesia,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,7.0,3.5,4.0,3.5,3.5,5.0,1500.0,0.0,1.0,1032.0
CRM-1449750,6,0.0,0.0,Turkey,Real Estate,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1481200,12,0.0,0.0,Australia,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,37.0,333.0
CRM-157250,27,0.0,0.0,Turkey,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1469500,7,0.0,0.0,Vietnam,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-250450,47,0.0,0.0,CEE,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,10.0,1428.0
CRM-1460550,13,0.0,0.0,MENA,Classifieds,Classifieds,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,276.0
CRM-748200,30,0.0,0.0,Japan,Retail,Sports,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-417000,9,0.0,0.0,Turkey,Retail,Supermarket Chains,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-166850,31,0.0,0.0,Turkey,Retail,Supermarket Chains,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-153650,12,0.0,0.0,Russia,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-412550,10,0.0,0.0,Vietnam,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-665100,29,0.0,0.0,Turkey,Retail,Home Appliances,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,4.0,2584.0
CRM-306500,36,0.0,0.0,Russia,Internet and Telecom,Internet and Telecom,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1518400,13,0.0,0.0,Vietnam,Internet and Telecom,Internet and Telecom,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,18200.0,0.0,0.0,0.0
CRM-508750,14,0.0,0.0,Russia,Retail,Shoes,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-159350,4,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-190650,16,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-861200,36,0.0,0.0,Thailand,Media and Publishing,Newspapers and Magazines,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,34.0,923.0
CRM-1441500,23,0.0,0.0,Singapore,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,63.0,806.0
CRM-1509750,13,0.0,139.0,Australia,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,4.5,3.0,3.0,3.0,3.0,2.5,4643.0,0.0,23.0,1005.0
CRM-1513600,12,0.0,0.0,MENA,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,3.0,492.0
CRM-1453200,3,0.0,0.0,Philippines,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1227550,26,0.0,0.0,MENA,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,10.0,854.0
CRM-428950,19,0.0,0.0,Vietnam,Retail,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,910.0
CRM-1050600,13,0.0,0.0,MENA,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-917450,27,0.0,0.0,Vietnam,Internet and Telecom,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,2.0,1404.0
CRM-150700,30,0.0,0.0,MENA,Real Estate,Real Estate,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-708200,12,0.0,0.0,Turkey,Travel,Hotels and Accommodation,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-227850,11,0.0,0.0,Malaysia,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-405100,36,0.0,0.0,Japan,Retail,Jewelry and Accessories,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-505050,36,0.0,0.0,MENA,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1102900,28,0.0,0.0,Taiwan,Retail,Jewelry and Accessories,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-452650,17,0.0,0.0,Japan,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-712800,3,0.0,0.0,Indonesia,Other,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,605.0
CRM-421050,36,0.0,0.0,Vietnam,B2B Commerce,B2B Commerce,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1099250,13,0.0,0.0,Singapore,Career and Education,Education and Universities,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-219450,14,0.0,0.0,Vietnam,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1503050,12,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,9.0,449.0
CRM-1470000,18,0.0,0.0,Taiwan,Retail,Consumer Electronics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,1413.0
CRM-1517200,11,0.0,0.0,Indonesia,Consumer Electronics,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,1889.0,0.0,1.0,93.0
CRM-1295850,3,0.0,0.0,Turkey,Media and Publishing,Content Websites,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1496000,12,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,32.0,1438.0
CRM-1478850,12,0.0,0.0,Turkey,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,2.0,2584.0
CRM-219200,9,0.0,0.0,Indonesia,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-785050,4,4.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,257.0
CRM-789100,16,0.0,0.0,Turkey,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1510800,9,0.0,0.0,Australia,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,4964.0,0.0,6.0,390.0
CRM-776800,9,0.0,0.0,Korea,Travel,Online Travel Agency (OTA),Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-401650,5,0.0,0.0,Thailand,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-243250,26,0.0,0.0,CEE,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-764500,25,0.0,0.0,United Kingdom,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,2.0,1532.0
CRM-1514450,3,0.0,0.0,Benelux,Retail,Toys,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,115.0
CRM-1514500,3,0.0,0.0,Benelux,Retail,Animal Products,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,6.0,272.0
CRM-900250,17,0.0,0.0,Indonesia,Automotive,Automotive,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-430100,6,0.0,0.0,Indonesia,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-169400,9,0.0,0.0,CEE,Retail,Toys,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1079950,27,0.0,0.0,Taiwan,Retail,Jewelry and Accessories,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-156900,24,0.0,0.0,Turkey,Retail,Toys,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-153850,16,0.0,0.0,Russia,Retail,Sports,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1460450,12,0.0,0.0,Indonesia,Finance,Banking,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-198050,17,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-421250,10,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-406850,13,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-406800,22,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-421150,22,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-406900,22,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-421200,10,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-406750,20,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-421300,10,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-406950,22,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-227250,3,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-160050,14,15.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,22.0,1924.0
CRM-1498000,8,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,76.0,850.0
CRM-1446800,12,0.0,0.0,Taiwan,Travel,Online Travel Agency (OTA),Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-840750,8,0.0,0.0,Thailand,Real Estate,Real Estate,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1574450,3,0.0,0.0,France,Retail,Flowers,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,466.0
