Customer ID,Customer Age (Months),Company Newsletter Interaction Count,Product Bug Task Count,Region,Vertical,Subvertical,Status,Customer Level,Year,Quarter,How likely are you to recommend insider to a friend or colleague ,How would you rate the value you gain from our company,How frequently are you using our platform,Please rate the overall quality of our products,Please rate the usability of the panel,Please rate your understanding of our reporting capabilities in the panel,MRR,Total Revenue,Help Ticket Count,Help Ticket Lead Time (hours)
CRM-1478150,13,0.0,0.0,Japan,Retail,Home and Furniture,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-343000,24,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-596050,15,0.0,0.0,Australia,Retail,Marketplace,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-304800,13,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1510950,13,0.0,0.0,Korea,Internet and Telecom,Internet and Telecom,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-160100,19,0.0,0.0,Turkey,Finance,Banking,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-422800,25,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-382950,9,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-940500,3,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-923850,16,0.0,0.0,Singapore,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1466750,18,0.0,0.0,Taiwan,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,15.0,380.0
CRM-1359600,12,0.0,0.0,Taiwan,Retail,Other,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-183400,24,0.0,0.0,Turkey,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1488700,18,0.0,0.0,Taiwan,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,259.0,0.0,2.0,162.0
CRM-879150,15,0.0,0.0,Turkey,B2B Commerce,B2B Commerce,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1442200,9,0.0,0.0,Vietnam,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1333000,6,0.0,0.0,Russia,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-477000,35,0.0,0.0,Russia,Travel,Online Travel Agency (OTA),Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-290550,23,0.0,0.0,Korea,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1605600,2,0.0,0.0,Brazil,Finance,Insurance,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-165700,43,0.0,0.0,Turkey,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1042500,6,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-273850,37,0.0,0.0,Singapore,Internet and Telecom,Internet and Telecom,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-863700,17,0.0,0.0,Singapore,Internet and Telecom,Internet and Telecom,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-885550,25,0.0,0.0,Singapore,Internet and Telecom,Internet and Telecom,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-885600,19,0.0,0.0,Singapore,Internet and Telecom,Internet and Telecom,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-244950,4,0.0,0.0,Korea,Finance,Banking,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-236600,20,1.0,0.0,Indonesia,Travel,Airlines and Airports,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1436200,5,0.0,0.0,CEE,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1492450,1,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,384.0
CRM-656700,16,0.0,0.0,CEE,Retail,Home and Furniture,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1464850,12,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-897850,37,0.0,0.0,CEE,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,17.0,1139.0
CRM-1447400,12,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-156100,72,2.0,485.0,Turkey,Media and Publishing,Content Websites,Churn,Enterprise,2022.0,2.4,7.6,4.0,3.0,3.6,3.2,4.2,2163.0,0.0,53.0,715.0
CRM-1233850,13,0.0,0.0,Singapore,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-159400,6,0.0,0.0,Turkey,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1490150,12,0.0,0.0,United States,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,11.0,467.0
CRM-1438350,2,0.0,0.0,Spain,Retail,Gifts,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-552000,6,0.0,0.0,Russia,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-843200,13,0.0,0.0,Australia,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-285500,3,0.0,0.0,Taiwan,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-893950,24,0.0,0.0,Korea,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1053700,34,0.0,0.0,Australia,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,8.0,445.0
CRM-262500,19,0.0,0.0,CEE,Finance,"Credit, Loans and P2P",Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-359950,7,0.0,0.0,CEE,Finance,"Credit, Loans and P2P",Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-360000,7,0.0,0.0,CEE,Finance,"Credit, Loans and P2P",Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
