Customer ID,Customer Age (Months),Company Newsletter Interaction Count,Product Bug Task Count,Region,Vertical,Subvertical,Status,Customer Level,Year,Quarter,How likely are you to recommend insider to a friend or colleague ,How would you rate the value you gain from our company,How frequently are you using our platform,Please rate the overall quality of our products,Please rate the usability of the panel,Please rate your understanding of our reporting capabilities in the panel,MRR,Total Revenue,Help Ticket Count,Help Ticket Lead Time (hours)
CRM-508550,28,0.0,0.0,United Kingdom,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-444950,13,0.0,0.0,Indonesia,Retail,Sports,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,4.0,951.0
CRM-600200,10,0.0,0.0,Malaysia,Retail,Sports,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-756850,27,0.0,0.0,CEE,Retail,Sports,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,10.0,2237.0
CRM-576500,34,0.0,0.0,Taiwan,Retail,Sports,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1474700,3,0.0,0.0,Russia,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1450550,15,0.0,0.0,Turkey,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-325050,30,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-369900,6,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-576050,6,0.0,0.0,Turkey,Healthcare,Pharmaceuticals,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1457500,19,0.0,0.0,MENA,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,348.0
CRM-187350,4,0.0,0.0,Turkey,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-597900,24,0.0,0.0,United Kingdom,Retail,Fitness,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1432700,12,0.0,0.0,Singapore,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1475250,15,0.0,0.0,Vietnam,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,147.0
CRM-252200,24,0.0,0.0,Turkey,Travel,Hotels and Accommodation,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-159650,50,0.0,0.0,Turkey,Retail,Shoes,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-254300,5,0.0,0.0,Russia,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-606700,4,0.0,0.0,Turkey,Healthcare,Hospital and Dentistry,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1441800,17,0.0,0.0,Turkey,Finance,Investment,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1288650,3,0.0,0.0,Turkey,Media and Publishing,Content Websites,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-267900,6,0.0,0.0,Russia,Retail,Animal Products,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1463350,7,0.0,0.0,Thailand,Retail,Home and Furniture,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-151100,3,0.0,0.0,MENA,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1436850,11,0.0,0.0,Vietnam,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1165250,27,0.0,0.0,Malaysia,Restaurants and Delivery,Restaurants and Delivery,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,2584.0
CRM-161750,34,0.0,0.0,Malaysia,Restaurants and Delivery,Restaurants and Delivery,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,10.0,1598.0
CRM-1493250,18,0.0,0.0,Indonesia,Other,Other,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,980.0,0.0,0.0,0.0
CRM-1474400,23,0.0,0.0,Indonesia,Other,Other,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,1754.0,0.0,0.0,0.0
CRM-908150,7,0.0,0.0,Turkey,Retail,B2B Commerce,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-197850,55,0.0,0.0,Turkey,Retail,Book Retailers,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,14.0,1226.0
CRM-1473350,11,0.0,0.0,Turkey,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,2.0,2546.0
CRM-166600,9,0.0,0.0,Turkey,Other,Other,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-646950,16,0.0,0.0,MENA,Automotive,Automotive,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-169500,12,0.0,0.0,Russia,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1461300,13,0.0,0.0,MENA,Healthcare,Hospital and Dentistry,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-231100,37,0.0,0.0,MENA,Retail,Entertainment and Ticketing,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1346850,13,0.0,0.0,France,Retail,Supermarket Chains,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1483550,3,0.0,0.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-584150,6,0.0,0.0,Spain,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-169600,7,0.0,0.0,Russia,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-156200,7,0.0,0.0,Turkey,Retail,Jewelry and Accessories,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1179000,3,0.0,0.0,Taiwan,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-174500,35,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1443050,2,0.0,0.0,Philippines,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-618050,51,0.0,178.0,Turkey,B2B SaaS,B2B SaaS,Churn,Long-tail,2022.0,2.0,1.6666666666666667,1.6666666666666667,4.0,1.6666666666666667,1.0,1.6666666666666667,0.0,0.0,0.0,0.0
CRM-1145350,8,0.0,0.0,Thailand,Career and Education,Marketplace,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-412200,28,0.0,0.0,Vietnam,Other,Other,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1325650,11,0.0,0.0,Taiwan,Retail,Toys,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-796600,10,0.0,0.0,Taiwan,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1503150,12,0.0,0.0,South Cone,Retail,Supermarket Chains,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,1261.0
CRM-1434700,17,0.0,0.0,Philippines,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-801400,3,0.0,0.0,Turkey,Retail,Gifts,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-393100,2,0.0,0.0,Indonesia,Finance,"Credit, Loans and P2P",Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1461000,24,0.0,223.0,South Cone,Retail,Supermarket Chains,Churn,Semi-Enterprise,2022.0,2.0,6.0,3.0,2.5,3.0,2.0,3.5,4000.0,0.0,6.0,159.0
CRM-790100,10,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-183550,21,0.0,0.0,Turkey,Real Estate,Real Estate,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-335100,19,0.0,0.0,Turkey,Real Estate,Real Estate,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-250350,24,0.0,0.0,CEE,Retail,Kids Fashion,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-199350,10,0.0,0.0,Turkey,B2B Commerce,B2B Commerce,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1141400,7,0.0,0.0,Korea,Career and Education,Education and Universities,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1498050,3,0.0,0.0,Philippines,Other,Other,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1451650,8,0.0,0.0,MENA,Retail,Marketplace,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-185750,53,0.0,0.0,Indonesia,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-404600,7,0.0,0.0,Turkey,Finance,Insurance,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1464900,12,0.0,0.0,CEE,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-291550,42,0.0,0.0,CEE,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,6.0,1339.0
CRM-1447250,12,0.0,0.0,CEE,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-197700,17,0.0,0.0,Russia,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-158650,35,0.0,0.0,Turkey,Retail,Modest Fashion,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1446300,12,0.0,0.0,Turkey,Finance,Insurance,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1157000,24,4.0,0.0,Malaysia,Finance,Insurance,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,17.0,1136.0
CRM-739100,36,0.0,104.0,Korea,Retail,Cosmetics,Churn,Enterprise,2022.0,1.0,10.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
CRM-277750,23,0.0,0.0,Taiwan,Retail,Consumer Electronics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1509800,14,0.0,218.0,Turkey,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,1.5,9.5,5.0,2.0,5.0,5.0,3.5,857.0,0.0,12.0,266.0
CRM-1481900,3,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-169250,35,0.0,0.0,CEE,Retail,Entertainment and Ticketing,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-165800,20,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-175450,5,0.0,0.0,Turkey,Retail,Home and Furniture,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1048200,20,0.0,0.0,Turkey,Retail,Cosmetics,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-630600,25,0.0,0.0,Singapore,Media and Publishing,Content Websites,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-639900,7,0.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-812150,22,0.0,0.0,MENA,Retail,Jewelry and Accessories,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1494900,12,0.0,0.0,Taiwan,Travel,Airlines and Airports,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,13.0,1326.0
CRM-316600,27,0.0,0.0,Indonesia,Retail,Home and Furniture,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1463800,12,0.0,0.0,Benelux,Retail,Cosmetics,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,9.0,1102.0
CRM-851200,27,0.0,0.0,Singapore,Retail,Supermarket Chains,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,15.0,411.0
CRM-1147000,6,0.0,0.0,Japan,Retail,Jewelry and Accessories,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1482300,12,0.0,0.0,United Kingdom,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,1.0,237.0
CRM-574550,7,0.0,0.0,Vietnam,Retail,Marketplace,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-166550,29,0.0,0.0,Turkey,Automotive,Automotive,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1515100,12,0.0,0.0,Turkey,Finance,Insurance,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,11.0,400.0
CRM-788050,29,0.0,0.0,Taiwan,Retail,Fashion Retailer,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1455700,2,0.0,0.0,Hong Kong,Healthcare,Hospital and Dentistry,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1560900,2,0.0,0.0,Turkey,Finance,Investment,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-288000,23,0.0,0.0,Turkey,Retail,Sports,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-335450,18,0.0,0.0,Turkey,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1444650,11,0.0,0.0,Philippines,Healthcare,Hospital and Dentistry,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-157800,60,0.0,0.0,Turkey,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,5.0,1451.0
CRM-514100,24,0.0,0.0,Malaysia,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,196.0,0.0,0.0,0.0
CRM-557550,15,0.0,0.0,MENA,Travel,Online Travel Agency (OTA),Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-589000,3,0.0,0.0,Malaysia,Media and Publishing,Content Websites,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-738700,12,0.0,0.0,Australia,Retail,Supermarket Chains,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-804100,13,0.0,0.0,Taiwan,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-644400,12,0.0,0.0,Indonesia,Restaurants and Delivery,Restaurants and Delivery,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-915650,7,0.0,0.0,Taiwan,Retail,Cosmetics,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-156150,13,2.0,0.0,Turkey,Retail,Fashion Retailer,Churn,Long-tail,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1430200,10,0.0,0.0,United Kingdom,Retail,Fashion Retailer,Churn,Semi-Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,0.0,0.0
CRM-1427700,24,0.0,0.0,Spain,Retail,Sports,Churn,Enterprise,2022.0,2.0,8.354166666666668,4.267857142857142,3.3333333333333335,4.0,4.0,3.1833333333333336,0.0,0.0,9.0,673.0
